source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/right-leaning-content-dominates-facebook-week-prior-judiciary-hearing-despite-conservative
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/laura-ingraham-stop-calling-them-protesters-theyre-violent-revolutionaries-trying
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/journalists-have-been-obsessing-over-trump-supposedly-changing-his-tone-five-years
https://www.mediamatters.org/	https://www.mediamatters.org/national-rifle-association/nra-board-member-shares-extremist-militia-branded-meme-blames-shootings
https://www.mediamatters.org/	https://www.mediamatters.org/contact-us
https://www.mediamatters.org/	https://www.mediamatters.org/corrections
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/fox-figures-cite-misleading-international-examples-push-school-reopening
https://www.mediamatters.org/	https://www.mediamatters.org/#study
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_Y_HuhuqbilRQ8NJhvw8r2pvmAMpBClYWIVrDcMMIuiw.css
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-has-profited-running-racist-kung-flu-advertising
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/how-fox-news-pushed-propaganda-about-el-paso-mass-shooting
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/foxs-martha-maccallum-says-joe-biden-claiming-be-progressive-proof-extremist-rhetoric-used
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-helps-trump-hide-terrible-economic-news
https://www.mediamatters.org/	https://www.mediamatters.org/submissions
https://www.mediamatters.org/	https://www.mediamatters.org/news-analysis
https://www.mediamatters.org/	https://www.mediamatters.org/black-lives-matter/right-wing-media-attack-barack-obamas-eulogy-john-lewis
https://www.mediamatters.org/	https://action.mediamatters.org/secure/donate
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-running-dishonest-trump-super-pac-ad-and-fox-news-reportedly-will-be-soon
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlsons-deceitful-coverage-breitbarts-covid-19-frontline-doctors-video
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/right-wing-media-call-cuts-expanded-unemployment-benefits-ahead-anticipated
https://www.mediamatters.org/	https://www.mediamatters.org/search
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/fox-news-figures-mocked-idea-trump-would-try-delay-election-trump-just
https://www.mediamatters.org/	https://www.mediamatters.org/archives
https://www.mediamatters.org/	https://www.mediamatters.org/black-lives-matter/rush-limbaugh-millennial-white-women-are-becoming-your-average-neer-do-well-hood
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-has-found-new-scapegoat-trumps-failures-coronavirus-teachers-unions
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/trump-campaign-demanded-retraction-heres-our-response
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-and-right-wing-media-are-behind-trumps-racist-appeals-white-suburbanites
https://www.mediamatters.org/	https://www.mediamatters.org/abortion-rights-and-reproductive-health
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/right-wing-media-work-spin-trumps-delay-election-tweet
https://www.mediamatters.org/	https://www.mediamatters.org/about
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/foxs-ongoing-attacks-masks-are-public-health-menace
https://www.mediamatters.org/	https://www.mediamatters.org/#video
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/leading-gop-firm-has-helped-qanon-supporter-jo-rae-perkins-us-senate
https://www.mediamatters.org/	https://www.facebook.com/Mediamatters/
https://www.mediamatters.org/	https://www.mediamatters.org/#search
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/youtube-terminates-anti-vaccine-figure-del-bigtrees-account-after-he-pushed
https://www.mediamatters.org/	https://www.mediamatters.org/broadcast-networks/corporate-tv-news-needs-break-its-cycle-shallow-coverage-extreme-weather-0
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/mark-zuckerberg-criticizes-administrations-covid-19-response-trumps-messaging-flourishing
https://www.mediamatters.org/	https://www.mediamatters.org/immigration/television-news-outlets-largely-ignore-trumps-recent-memo-targeting-undocumented
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-returns-fox-news-planned-vacation-anti-abortion-misinformation
https://www.mediamatters.org/	https://www.mediamatters.org/sean-hannity/these-are-sean-hannitys-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/top-right-wing-media-figures-rally-around-demon-sperm-doc
https://www.mediamatters.org/	https://www.mediamatters.org/#article
https://www.mediamatters.org/	https://www.mediamatters.org/#main-content
https://www.mediamatters.org/	https://www.mediamatters.org/sinclair-broadcast-group/how-sinclair-broadcast-group-spreading-dangerous-coronavirus
https://www.mediamatters.org/	https://www.mediamatters.org/fox-nation/fox-nation-host-isaiah-washington-qanon-supporter-and-conspiracy-theorist
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/rush-limbaugh-covid-19-lockdowns-are-attempt-establish-global-world-government
https://www.mediamatters.org/	https://twitter.com/mmfa
https://www.mediamatters.org/	https://www.mediamatters.org/msnbc/watch-these-five-pride-month-tv-news-stories-about-incredible-lgbtq-people-color
https://www.mediamatters.org/	https://use.typekit.net/jqh3ujo.css
https://www.mediamatters.org/	https://www.mediamatters.org/jeanine-pirro/these-are-jeanine-pirros-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/fake-news/debunked-conspiracy-theory-about-black-lives-matter-actblue-and-democrats-can-be-traced
https://www.mediamatters.org/	https://www.mediamatters.org/privacy
https://www.mediamatters.org/	https://www.mediamatters.org/terms-conditions
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/anti-abortion-misinformation-promoted-during-coronavirus-pandemic
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/right-dominating-facebook-engagement-content-about-trans-issues
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/trump-adviser-and-law-enforcement-consultant-tony-shaffer-claims-qanon-has
https://www.mediamatters.org/	https://www.mediamatters.org/coronavirus-covid-19/right-wing-media-push-school-reopenings-not-money-needed
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/twitter-cracks-down-qanon-instagram-accounts-continue-promote-conspiracy
https://www.mediamatters.org/	https://www.mediamatters.org/guns-public-safety
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-promotes-anti-abortion-myth-about-black-genocide-downplay-police
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-said-will-ban-content-promoting-conversion-therapy-it-should-start-removing-these
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/trump-official-went-qanon-show-recruit-campaign-volunteers
https://www.mediamatters.org/	https://www.mediamatters.org/
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/facebook-must-close-loophole-allows-viral-spread-climate-disinformation
https://www.mediamatters.org/	https://www.mediamatters.org/themes/custom/mmfa_theme/favicon.ico
https://www.mediamatters.org/	https://www.mediamatters.org/black-lives-matter/yes-trump-had-protesters-tear-gassed-much-fox-news-and-other-right-wing-media
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-launches-attack-everyone-who-attended-john-lewis-funeral-political
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/these-are-laura-ingrahams-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/sean-hannity/hannity-radio-bill-oreilly-warns-undocumented-immigration-will-cause-traditional
https://www.mediamatters.org/	https://www.mediamatters.org/audio-video
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/fox-host-justifies-trumps-call-delay-election-over-mail-voting
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/notices/tos
https://www.bloomberg.com/markets/economics	https://assets.bwbx.io/font-service/css/BWHaasGrotesk-55Roman-Web,BWHaasGrotesk-75Bold-Web,BW%20Haas%20Text%20Mono%20A-55%20Roman/font-face.css
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/feedback
